"","SiteID","PithouseID","PithouseOriginalID","Phase","SimplifiedPhase","Reference"
"1161","9832","9832-027","79","Kasori EIV - Shomyoji",NA,"千葉市海老遺跡　平成8年度　千葉市文化財調査協会　2000"
"1162","9840","9840-001","183","Kasori EIII (Renkomon)","Kasori E (late)","千葉市戸張作遺跡　I　千葉県文化財調査協会　１９９８"
"1163","9850","9850-001","4","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1164","9850","9850-002","14","Otamadai","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1165","9850","9850-003","15","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1166","9850","9850-004","18","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1167","9850","9850-005","20","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1168","9850","9850-006","26","Kasori B","Kasori B","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1169","9850","9850-007","29","Jomon",NA,"千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1170","9850","9850-008","38","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1171","9850","9850-009","40","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1172","9850","9850-010","42","Otamadai Ib","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書III 根崎遺跡　千葉市文化財調査協会　１９９７"
"1173","9850","9850-011",NA,"Jomon",NA,NA
"1174","9850","9850-012",NA,"Jomon",NA,NA
"1175","9850","9850-013",NA,"Jomon",NA,NA
"1176","9850","9850-014",NA,"Jomon",NA,NA
"1177","9852","9852-001","1","Middle Jomon",NA,"千葉市原町遺跡群発掘調査報告書II 台畑遺跡　千葉市文化財調査協会　１９９６"
"1178","9852","9852-002","2","Otamadai","Otamadai-Katsuzaka","千葉市原町遺跡群発掘調査報告書II 台畑遺跡　千葉市文化財調査協会　１９９６"
"1179","9852","9852-003","3","Middle Jomon",NA,"千葉市原町遺跡群発掘調査報告書II 台畑遺跡　千葉市文化財調査協会　１９９６"
"1180","9852","9852-004","27","Otamadai Ib","Otamadai-Katsuzaka","千葉市台畑遺跡　千葉教育振興財団　2004"
"1181","9853","9853-001",NA,"Late Jomon",NA,NA
"1182","9860","9860-001","B-1","Middle Jomon - Late Jomon",NA,"京葉　１９７３"
"1183","9885","9885-001","1(008)","Horinouchi 1","Horinouchi","千葉市荒屋敷北貝塚　谷津上　須魔堀遺跡　1986　千葉県文化財センター"
"1184","9885","9885-002","3 (014)","Kasori EIII","Kasori E (late)","千葉市荒屋敷北貝塚　谷津上　須魔堀遺跡　1986　千葉県文化財センター"
"1185","9890","9890-001",NA,"Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1186","9890","9890-002",NA,"Kasori EII (up to)","Kasori E (early)","千葉県の歴史"
"1187","9890","9890-003",NA,"Middle Jomon (Early)",NA,"千葉県の歴史"
"1188","9891","9891-001",NA,"Jomon",NA,NA
"1189","9891","9891-002",NA,"Jomon",NA,NA
"1190","9891","9891-003",NA,"Jomon",NA,NA
"1191","9891","9891-004",NA,"Jomon",NA,NA
"1192","9891","9891-005",NA,"Jomon",NA,NA
"1193","9891","9891-006",NA,"Jomon",NA,NA
"1194","9891","9891-007",NA,"Jomon",NA,NA
"1195","9891","9891-008",NA,"Jomon",NA,NA
"1196","9891","9891-009",NA,"Jomon",NA,NA
"1197","9891","9891-010",NA,"Jomon",NA,NA
"1198","9891","9891-011",NA,"Jomon",NA,NA
"1199","9891","9891-012",NA,"Jomon",NA,NA
"1200","9892","9892-001",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1201","9892","9892-002",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1202","9892","9892-003",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1203","9892","9892-004",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1204","9892","9892-005",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1205","9892","9892-006",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1206","9892","9892-007",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1207","9892","9892-008",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　10"
"1208","9892","9892-009","3(009)","Kasori EIV","Kasori E (late)","千葉市荒屋敷北貝塚　谷津上　須魔堀遺跡　1986　千葉県文化財センター"
"1209","9917","9917-001","JD No6","Otamadai","Otamadai-Katsuzaka","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1210","9917","9917-002","JD No15","Otamadai","Otamadai-Katsuzaka","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1211","9917","9917-003","JD No7","Kasori E",NA,"貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1212","9917","9917-004","JD No8","Kasori E",NA,"貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1213","9917","9917-005","JD No9","Kasori E",NA,"貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1214","9917","9917-006","JD No11","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1215","9917","9917-007","JD No12","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1216","9917","9917-008","JD No13","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1217","9917","9917-009","JD No14","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1218","9917","9917-010","JD No10","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1219","9917","9917-011","JD No3","Kasori B","Kasori B","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1220","9917","9917-012","Jd No1","Angyo 1","Angyo 1 & 2","貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1221","9917","9917-013","JD No16","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要7　19８１　後藤和民　圧司　克　　昭和47年度加曽利南貝塚南側平坦部 第4次遺跡限界確認 
  調査概報"
"1222","9917","9917-014","JD No17","Kasori EIII","Kasori E (late)","貝塚博物館紀要7　19８１　後藤和民　圧司　克　　昭和47年度加曽利南貝塚南側平坦部 第4次遺跡限界確認 
  調査概報"
"1223","9917","9917-015","JD No18","Horinouchi 1","Horinouchi","貝塚博物館紀要7　19８１　後藤和民　圧司　克　　昭和47年度加曽利南貝塚南側平坦部 第4次遺跡限界確認 
  調査概報"
"1224","9917","9917-016","JD No19","Kasori EII (up to)","Kasori E (early)","貝塚博物館紀要7　19８１　後藤和民　圧司　克　　昭和47年度加曽利南貝塚南側平坦部 第4次遺跡限界確認 
  調査概報"
"1225","9917","9917-017","JD No20","Kasori B","Kasori B","貝塚博物館紀要8　19８2　後藤和民　圧司　克　飯塚 博和　昭和48年度加曽利貝塚東傾斜面第5次発掘調査概報"
"1226","9917","9917-018","JD No4","Sekiyama",NA,"貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1227","9917","9917-019","JD No5","Kurohama",NA,"貝塚博物館紀要６　19８１　後藤和民　圧司　克　後藤 美智子 　昭和45・46年度加曽利貝塚東斜面 遺跡限界確認調査概 
  報"
"1228","9917","9917-020","17","Otamadai","Otamadai-Katsuzaka","加曽利南貝塚　中央公理美術出版　1976"
"1229","9917","9917-021","22","Otamadai","Otamadai-Katsuzaka","加曽利南貝塚　中央公理美術出版　1976"
"1230","9917","9917-022","23","Otamadai","Otamadai-Katsuzaka","加曽利南貝塚　中央公理美術出版　1976"
"1231","9917","9917-023","25","Otamadai","Otamadai-Katsuzaka","加曽利南貝塚　中央公理美術出版　1976"
"1232","9917","9917-024","5","Kasori EIII - EIV","Kasori E (late)","加曽利南貝塚　中央公理美術出版　1976"
"1233","9917","9917-025","19","Kasori EIII - Shomyoiji",NA,"加曽利南貝塚　中央公理美術出版　1976"
"1234","9917","9917-026","31","Kasori E",NA,"加曽利南貝塚　中央公理美術出版　1976"
"1235","9917","9917-027","32","Kasori EII - EIII",NA,"加曽利南貝塚　中央公理美術出版　1976"
"1236","9917","9917-028","27","Shomyoji","Shomyoji","加曽利南貝塚　中央公理美術出版　1976"
"1237","9917","9917-029","29","Shomyoji","Shomyoji","加曽利南貝塚　中央公理美術出版　1976"
"1238","9917","9917-030","1","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1239","9917","9917-031","2","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1240","9917","9917-032","3","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1241","9917","9917-033","6","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1242","9917","9917-034","7","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1243","9917","9917-035","8","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1244","9917","9917-036","9","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1245","9917","9917-037","10","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1246","9917","9917-038","11","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1247","9917","9917-039","12","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1248","9917","9917-040","16","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1249","9917","9917-041","21","Horinouchi 1","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1250","9917","9917-042","26","Horinouchi","Horinouchi","加曽利南貝塚　中央公理美術出版　1976"
"1251","9917","9917-043","4","Kasori B2","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1252","9917","9917-044","13","Kasori B","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1253","9917","9917-045","14","Kasori B","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1254","9917","9917-046","15","Kasori B","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1255","9917","9917-047","28","Kasori B","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1256","9917","9917-048","30","Kasori B","Kasori B","加曽利南貝塚　中央公理美術出版　1976"
"1257","9917","9917-049","20","Angyo 1 - 2","Angyo 1 & 2","加曽利南貝塚　中央公理美術出版　1976"
"1258","9917","9917-051","18","Jomon",NA,"加曽利南貝塚　中央公理美術出版　1976"
"1259","9917","9917-052","1","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1260","9917","9917-053","2","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1261","9917","9917-054","3","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1262","9917","9917-055","4","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1263","9917","9917-056","5","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1264","9917","9917-057","6","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1265","9917","9917-058","7","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1266","9917","9917-059","8","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1267","9917","9917-060","9","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1268","9917","9917-061","10","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1269","9917","9917-062","11","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1270","9917","9917-063","12","Otamadai","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1271","9917","9917-064","13","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1272","9917","9917-065","14","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1273","9917","9917-066","15","Otamadai","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1274","9917","9917-067","16","Otamadai","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1275","9917","9917-068","17","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1276","9917","9917-069","18","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1277","9917","9917-070","19","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1278","9917","9917-071","20","Otamadai","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1279","9917","9917-072","21","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1280","9917","9917-073","22","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1281","9917","9917-074","23","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1282","9917","9917-075","24","Pre-Kasori E",NA,"加曽利北貝塚　中央公理美術出版　197７"
"1283","9917","9917-076","25","Horinouchi 1","Horinouchi","加曽利北貝塚　中央公理美術出版　197７"
"1284","9917","9917-077","26","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1285","9917","9917-078","27","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1286","9917","9917-079","28","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1287","9917","9917-080","29","Katsuzaka","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1288","9917","9917-081","30","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1289","9917","9917-082","31","Otamadai","Otamadai-Katsuzaka","加曽利北貝塚　中央公理美術出版　197７"
"1290","9917","9917-083","32","Kasori EII","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1291","9917","9917-084","33","Otamadai - Kasori EI",NA,"加曽利北貝塚　中央公理美術出版　197７"
"1292","9917","9917-085","34","Otamadai - Kasori EI",NA,"加曽利北貝塚　中央公理美術出版　197７"
"1293","9917","9917-086","35","Otamadai - Kasori EI",NA,"加曽利北貝塚　中央公理美術出版　197７"
"1294","9917","9917-087","36","Kasori EII","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1295","9917","9917-088","37","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1296","9917","9917-089","38","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1297","9917","9917-090","39","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1298","9917","9917-091","40","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1299","9917","9917-092","41","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1300","9917","9917-093","42","Kasori EI - EII","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1301","9917","9917-094","43","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1302","9917","9917-095","44","Pre-Kasori E",NA,"加曽利北貝塚　中央公理美術出版　197７"
"1303","9917","9917-096","45","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1304","9917","9917-097","46","Kasori EI (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1305","9917","9917-098","47","Kasori EII (up to)","Kasori E (early)","加曽利北貝塚　中央公理美術出版　197７"
"1306","9917","9917-099","1","Angyo 1","Angyo 1 & 2","加曽利貝塚IV"
"1307","9917","9917-100","2","Angyo 1","Angyo 1 & 2","加曽利貝塚IV"
"1308","9917","9917-101","3","Kasori EII (up to)","Kasori E (early)","加曽利貝塚IV"
"1309","9917","9917-102","4","Kasori EII (up to)","Kasori E (early)","加曽利貝塚IV"
"1310","9917","9917-103","5","Kasori EI (up to)","Kasori E (early)","加曽利貝塚IV"
"1311","9917","9917-104","6","Kasori EI (up to)","Kasori E (early)","加曽利貝塚IV"
"1312","9917","9917-105","7","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1313","9917","9917-106","8","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1314","9917","9917-107","9","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1315","9917","9917-108","10","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1316","9917","9917-109","11","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1317","9917","9917-110","12","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1318","9917","9917-111","13","Otamadai","Otamadai-Katsuzaka","加曽利貝塚IV"
"1319","9918","9918-001",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　1"
"1320","9918","9918-002",NA,"Kasori EIV","Kasori E (late)","千葉市文化財調査協会年俸　1"
"1321","9922","9922-001",NA,"Kasori EI - EII","Kasori E (early)","千葉都市モノレール関係埋蔵文化財調査報告書　千葉県文化財センター　1986"
"1322","9922","9922-002",NA,"Kasori EI - EII","Kasori E (early)","千葉都市モノレール関係埋蔵文化財調査報告書　千葉県文化財センター　1986"
"1323","9922","9922-003",NA,"Kasori EI - EII","Kasori E (early)","千葉都市モノレール関係埋蔵文化財調査報告書　千葉県文化財センター　1986"
"1324","9922","9922-004",NA,"Kasori EI - EII","Kasori E (early)","千葉都市モノレール関係埋蔵文化財調査報告書　千葉県文化財センター　1986"
"1325","9925","9925-001",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1326","9925","9925-002",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1327","9925","9925-003",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1328","9925","9925-004",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1329","9925","9925-005",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1330","9925","9925-006",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1331","9925","9925-007",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1332","9925","9925-008",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1333","9925","9925-009",NA,"Kasori EIII - EIV","Kasori E (late)","千葉県の歴史"
"1334","9926","9926-001","1","Kasori EIII - EIV","Kasori E (late)","千葉市中薙遺跡　千葉県文化財センター　1986"
"1335","9926","9926-002","3","Kasori EIII - EIV","Kasori E (late)","千葉市中薙遺跡　千葉県文化財センター　1986"
"1336","9926","9926-003","5","Kasori EIII - EIV","Kasori E (late)","千葉市中薙遺跡　千葉県文化財センター　1986"
"1337","9926","9926-004","6","Kasori EIII - EIV","Kasori E (late)","千葉市中薙遺跡　千葉県文化財センター　1986"
"1338","9929","9929-001","1","Kasori EIII - EIV","Kasori E (late)","広ヶ作遺跡　千葉市遺跡調査会　1984"
"1339","9929","9929-002","2","Kasori EIII - EIV","Kasori E (late)","広ヶ作遺跡　千葉市遺跡調査会　1984"
